Country,ISO 3166-1 alpha-3,Year,Total,Temperature,GDP Per Capita (USD),Coal,Oil,Gas,Cement,Flaring,Per Capita
Finland,FIN,1868.0,0.087936,70,55077,0.087936,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.049514
Finland,FIN,1869.0,0.069616,55,56812,0.069616,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.040148
Finland,FIN,1870.0,0.0916,66,51452,0.087936,0.003664,29.461984960802187,3.2337239377996987,6.472439418216805,0.052223
Finland,FIN,1871.0,0.113584,65,54972,0.10992,0.003664,29.461984960802187,3.2337239377996987,6.472439418216805,0.063597
Finland,FIN,1872.0,0.0916,61,23458,0.087936,0.003664,29.461984960802187,3.2337239377996987,6.472439418216805,0.050357
Finland,FIN,1873.0,0.087936,49,22047,0.080608,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.04761
Finland,FIN,1874.0,0.124576,74,40403,0.117457,0.007119,29.461984960802187,3.2337239377996987,6.472439418216805,0.066511
Finland,FIN,1876.0,0.095264,66,22525,0.087936,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.049411
Finland,FIN,1877.0,0.113584,73,37226,0.102936,0.010648,29.461984960802187,3.2337239377996987,6.472439418216805,0.05804
Finland,FIN,1878.0,0.12824,58,51014,0.120912,0.007328,29.461984960802187,3.2337239377996987,6.472439418216805,0.06467
Finland,FIN,1879.0,0.076944,29,42167,0.069949,0.006995,29.461984960802187,3.2337239377996987,6.472439418216805,0.038205
Finland,FIN,1880.0,0.098928,59,52878,0.088329,0.010599,29.461984960802187,3.2337239377996987,6.472439418216805,0.048328
Finland,FIN,1881.0,0.098928,39,32413,0.087936,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,0.047745
Finland,FIN,1882.0,0.120912,23,32114,0.10992,0.010992,29.461984960802187,3.2337239377996987,6.472439418216805,0.057632
Finland,FIN,1883.0,0.117248,79,44511,0.102592,0.014656,29.461984960802187,3.2337239377996987,6.472439418216805,0.055046
Finland,FIN,1884.0,0.142896,65,29372,0.131615,0.011281,29.461984960802187,3.2337239377996987,6.472439418216805,0.066033
Finland,FIN,1885.0,0.21984,73,32286,0.20152,0.01832,29.461984960802187,3.2337239377996987,6.472439418216805,0.100155
Finland,FIN,1886.0,0.12824,54,28348,0.113584,0.014656,29.461984960802187,3.2337239377996987,6.472439418216805,0.057662
Finland,FIN,1887.0,0.12824,73,22050,0.10992,0.01832,29.461984960802187,3.2337239377996987,6.472439418216805,0.056768
Finland,FIN,1888.0,0.120912,42,50399,0.098928,0.021984,29.461984960802187,3.2337239377996987,6.472439418216805,0.052662
Finland,FIN,1889.0,0.161216,62,31716,0.132555,0.028661,29.461984960802187,3.2337239377996987,6.472439418216805,0.069162
Finland,FIN,1890.0,0.208848,31,55558,0.180041,0.028807,29.461984960802187,3.2337239377996987,6.472439418216805,0.088345
Finland,FIN,1891.0,0.21984,74,31454,0.190031,0.029809,29.461984960802187,3.2337239377996987,6.472439418216805,0.09183
Finland,FIN,1892.0,0.194192,57,46711,0.164316,0.029876,29.461984960802187,3.2337239377996987,6.472439418216805,0.07923
Finland,FIN,1893.0,0.194192,24,27528,0.157552,0.03664,29.461984960802187,3.2337239377996987,6.472439418216805,0.079914
Finland,FIN,1894.0,0.21984,47,52218,0.190031,0.029809,29.461984960802187,3.2337239377996987,6.472439418216805,0.087551
Finland,FIN,1895.0,0.234496,54,27781,0.194812,0.039684,29.461984960802187,3.2337239377996987,6.472439418216805,0.094441
Finland,FIN,1896.0,0.296784,26,35217,0.249733,0.047051,29.461984960802187,3.2337239377996987,6.472439418216805,0.118006
Finland,FIN,1897.0,0.516624,39,57843,0.468652,0.047972,29.461984960802187,3.2337239377996987,6.472439418216805,0.202677
Finland,FIN,1898.0,0.487312,51,54144,0.436016,0.051296,29.461984960802187,3.2337239377996987,6.472439418216805,0.188224
Finland,FIN,1899.0,0.736464,70,31921,0.674484,0.06198,29.461984960802187,3.2337239377996987,6.472439418216805,0.280665
Finland,FIN,1900.0,0.600896,55,35878,0.542272,0.058624,29.461984960802187,3.2337239377996987,6.472439418216805,0.227096
Finland,FIN,1901.0,0.42136,61,42523,0.355408,0.065952,29.461984960802187,3.2337239377996987,6.472439418216805,0.15799
Finland,FIN,1902.0,0.399376,47,35463,0.333424,0.065952,29.461984960802187,3.2337239377996987,6.472439418216805,0.148688
Finland,FIN,1903.0,0.51296,55,42482,0.443344,0.069616,29.461984960802187,3.2337239377996987,6.472439418216805,0.189564
Finland,FIN,1904.0,0.527616,63,42377,0.454336,0.07328,29.461984960802187,3.2337239377996987,6.472439418216805,0.192913
Finland,FIN,1905.0,0.58624,54,41260,0.501968,0.084272,29.461984960802187,3.2337239377996987,6.472439418216805,0.212252
Finland,FIN,1906.0,0.615552,54,23756,0.538608,0.076944,29.461984960802187,3.2337239377996987,6.472439418216805,0.220786
Finland,FIN,1907.0,0.886688,79,55701,0.802416,0.084272,29.461984960802187,3.2337239377996987,6.472439418216805,0.314317
Finland,FIN,1909.0,1.2824,61,27664,1.183754,0.098646,29.461984960802187,3.2337239377996987,6.472439418216805,0.442359
Finland,FIN,1910.0,1.06256,23,40076,0.959968,0.102592,29.461984960802187,3.2337239377996987,6.472439418216805,0.362772
Finland,FIN,1911.0,1.315376,64,53526,1.212497,0.102879,29.461984960802187,3.2337239377996987,6.472439418216805,0.444084
Finland,FIN,1912.0,1.48392,69,43341,1.377664,0.106256,29.461984960802187,3.2337239377996987,6.472439418216805,0.49497
Finland,FIN,1913.0,1.663456,31,54897,1.553536,0.10992,29.461984960802187,3.2337239377996987,6.472439418216805,0.549539
Finland,FIN,1914.0,0.688832,77,22405,0.608224,0.080608,29.461984960802187,3.2337239377996987,6.472439418216805,0.225625
Finland,FIN,1915.0,0.106256,61,47971,0.01832,0.087936,29.461984960802187,3.2337239377996987,6.472439418216805,0.034465
Finland,FIN,1916.0,0.179536,56,55108,0.080608,0.098928,29.461984960802187,3.2337239377996987,6.472439418216805,0.057822
Finland,FIN,1917.0,0.120912,32,39126,0.043968,0.076944,29.461984960802187,3.2337239377996987,6.472439418216805,0.038704
Finland,FIN,1918.0,0.07328,71,51729,0.07328,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.02345
Finland,FIN,1920.0,0.2748,72,20131,0.23816,0.03664,29.461984960802187,3.2337239377996987,6.472439418216805,0.087711
Finland,FIN,1922.0,0.710816,35,24014,0.644864,0.065952,29.461984960802187,3.2337239377996987,6.472439418216805,0.221438
Finland,FIN,1923.0,1.476592,43,45957,1.39232,0.084272,29.461984960802187,3.2337239377996987,6.472439418216805,0.455317
Finland,FIN,1924.0,1.744064,78,31378,1.641472,0.102592,29.461984960802187,3.2337239377996987,6.472439418216805,0.533027
Finland,FIN,1925.0,1.711088,32,37007,1.623152,0.087936,29.461984960802187,3.2337239377996987,6.472439418216805,0.517884
Finland,FIN,1926.0,1.597504,47,34052,1.505904,0.0916,29.461984960802187,3.2337239377996987,6.472439418216805,0.478438
Finland,FIN,1927.0,2.850592,40,23597,2.744336,0.106256,29.461984960802187,3.2337239377996987,6.472439418216805,0.846375
Finland,FIN,1929.0,3.351431,45,26738,3.103408,0.10992,29.461984960802187,0.138103,6.472439418216805,0.978806
Finland,FIN,1930.0,2.648241,66,24697,2.429536,0.117086,29.461984960802187,0.101619,6.472439418216805,0.767829
Finland,FIN,1931.0,3.011154,32,26820,2.832272,0.098928,29.461984960802187,0.079954,6.472439418216805,0.86627
Finland,FIN,1932.0,3.022177,39,33683,2.810545,0.135404,29.461984960802187,0.076228,6.472439418216805,0.86274
Finland,FIN,1933.0,3.223666,20,36431,3.033575,0.110045,29.461984960802187,0.080045,6.472439418216805,0.914256
Finland,FIN,1934.0,3.952535,77,26519,3.707968,0.131904,29.461984960802187,0.112663,6.472439418216805,1.113704
Finland,FIN,1936.0,4.963383,51,35793,4.590992,0.208848,29.461984960802187,0.163543,6.472439418216805,1.378335
Finland,FIN,1937.0,6.780401,36,46041,5.936137,0.640854,29.461984960802187,0.20341,6.472439418216805,1.86994
Finland,FIN,1938.0,5.695588,43,25726,4.741216,0.718144,29.461984960802187,0.236228,6.472439418216805,1.557874
Finland,FIN,1939.0,4.870834,21,29848,3.793052,0.798152,29.461984960802187,0.27963,6.472439418216805,1.321442
Finland,FIN,1940.0,2.31443,54,40999,1.857648,0.307776,29.461984960802187,0.149006,6.472439418216805,0.62586
Finland,FIN,1941.0,3.245056,50,23082,2.8396,0.252816,29.461984960802187,0.15264,6.472439418216805,0.876568
Finland,FIN,1942.0,2.809575,27,38297,2.429232,0.29312,29.461984960802187,0.087223,6.472439418216805,0.757706
Finland,FIN,1943.0,3.945176,79,38812,3.531711,0.29706,29.461984960802187,0.116405,6.472439418216805,1.060246
Finland,FIN,1944.0,2.725303,26,35378,2.484192,0.153888,29.461984960802187,0.087223,6.472439418216805,0.729666
Finland,FIN,1945.0,0.640077,26,45994,0.426252,0.076507,29.461984960802187,0.137318,6.472439418216805,0.170324
Finland,FIN,1946.0,3.281607,35,55564,2.660064,0.458,29.461984960802187,0.163543,6.472439418216805,0.862219
Finland,FIN,1947.0,5.450338,74,31395,4.147648,1.095536,29.461984960802187,0.207154,6.472439418216805,1.412371
Finland,FIN,1948.0,8.457918,65,44053,6.606192,1.57552,29.461984960802187,0.276206,6.472439418216805,2.162044
Finland,FIN,1949.0,4.932763,42,47838,3.356224,1.253088,29.461984960802187,0.323451,6.472439418216805,1.244704
Finland,FIN,1950.0,6.544565,67,44614,4.747537,1.42976,29.461984960802187,0.367268,6.472439418216805,1.632758
Finland,FIN,1951.0,7.976833,30,49808,6.048377,1.517593,29.461984960802187,0.410863,6.472439418216805,1.97081
Finland,FIN,1952.0,8.654883,20,55532,6.3983,1.871512,29.461984960802187,0.385071,6.472439418216805,2.115706
Finland,FIN,1953.0,7.566048,73,50187,4.94513,2.159141,29.461984960802187,0.461778,6.472439418216805,1.827648
Finland,FIN,1954.0,9.152148,38,36197,5.878368,2.761551,29.461984960802187,0.512229,6.472439418216805,2.185659
Finland,FIN,1955.0,10.925492,24,33677,6.591536,3.817888,29.461984960802187,0.516068,6.472439418216805,2.579558
Finland,FIN,1956.0,12.167915,73,53828,6.935952,4.755872,29.461984960802187,0.476091,6.472439418216805,2.841457
Finland,FIN,1957.0,12.241255,34,41111,6.734432,5.038,29.461984960802187,0.468823,6.472439418216805,2.830623
Finland,FIN,1958.0,10.6072,59,45997,5.118608,5.030672,29.461984960802187,0.45792,6.472439418216805,2.432691
Finland,FIN,1959.0,13.555739,25,24367,7.25472,5.723168,29.461984960802187,0.577851,6.472439418216805,3.08419
Finland,FIN,1960.0,15.086935,67,53395,7.262048,7.203424,29.461984960802187,0.621463,6.472439418216805,3.405496
Finland,FIN,1961.0,14.921697,49,47664,6.233994,8.022465,29.461984960802187,0.665237,6.472439418216805,3.344525
Finland,FIN,1962.0,16.79028,65,33253,6.516834,9.601249,29.461984960802187,0.672196,6.472439418216805,3.737675
Finland,FIN,1963.0,19.336491,58,49983,6.921296,11.710144,29.461984960802187,0.705051,6.472439418216805,4.273922
Finland,FIN,1964.0,22.827689,66,54811,8.013168,14.036784,29.461984960802187,0.777737,6.472439418216805,5.017567
Finland,FIN,1965.0,25.300086,61,27732,7.225408,17.198816,29.461984960802187,0.875862,6.472439418216805,5.542694
Finland,FIN,1966.0,29.488841,74,33645,6.789392,21.921712,29.461984960802187,0.777737,6.472439418216805,6.4361
Finland,FIN,1967.0,28.587735,38,50234,6.5952,21.243872,29.461984960802187,0.748663,6.472439418216805,6.205137
Finland,FIN,1968.0,33.281468,56,51649,7.869406,24.681651,29.461984960802187,0.730411,6.472439418216805,7.191662
Finland,FIN,1969.0,37.896829,28,42575,9.445792,27.564272,29.461984960802187,0.886765,6.472439418216805,8.194977
Finland,FIN,1971.0,40.53676,63,22875,7.778672,31.854816,29.461984960802187,0.903272,6.472439418216805,8.788602
Finland,FIN,1972.0,44.106083,72,30430,8.81192,34.324352,29.461984960802187,0.969811,6.472439418216805,9.505968
Finland,FIN,1973.0,49.320161,55,51930,9.786544,38.515968,29.461984960802187,1.017649,6.472439418216805,10.56974
Finland,FIN,1974.0,46.608371,74,40188,9.738912,34.93624,0.868368,1.064851,6.472439418216805,9.936599
Finland,FIN,1975.0,46.025675,68,30939,8.995836,34.620226,1.418081,0.991533,6.472439418216805,9.769068
Finland,FIN,1976.0,51.198465,75,42493,12.223978,36.580328,1.524333,0.869826,6.472439418216805,10.834466
Finland,FIN,1977.0,50.136987,39,32549,11.76144,35.844912,1.718416,0.812219,6.472439418216805,10.580238
Finland,FIN,1978.0,51.825015,77,41539,15.385136,33.767424,1.86864,0.803815,6.472439418216805,10.90502
Finland,FIN,1979.0,54.237019,52,29713,16.464905,35.073105,1.879505,0.819504,6.472439418216805,11.383407
Finland,FIN,1980.0,58.139288,35,53438,20.011508,35.51658,1.765937,0.845263,6.472439418216805,12.164512
Finland,FIN,1982.0,42.976475,20,33158,12.031552,28.76728,1.322591,0.855052,6.472439418216805,8.903607
Finland,FIN,1983.0,41.463371,49,52064,12.827664,26.483392,1.2824,0.869915,6.472439418216805,8.539055
Finland,FIN,1984.0,42.147141,58,52267,15.034697,24.902705,1.462063,0.747676,6.472439418216805,8.633617
Finland,FIN,1986.0,53.214366,78,46403,16.997296,33.320416,2.260688,0.635966,6.472439418216805,10.819948
Finland,FIN,1987.0,57.5334,70,32077,20.329165,33.575367,2.993678,0.635189,6.472439418216805,11.664912
Finland,FIN,1988.0,52.058082,52,48852,19.734304,28.45096,3.206,0.666818,6.472439418216805,10.524096
France,FRA,1802.0,2.238704,52,32830,2.238704,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
France,FRA,1804.0,2.176416,78,43369,2.176416,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
France,FRA,1810.0,2.121456,77,49366,2.121456,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
France,FRA,1811.0,2.05184,68,37112,2.05184,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
France,FRA,1812.0,2.21672,56,22076,2.21672,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
France,FRA,1813.0,2.048176,25,45689,2.048176,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
France,FRA,1814.0,2.092144,45,20320,2.092144,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
France,FRA,1816.0,2.498848,67,26095,2.498848,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
France,FRA,1817.0,2.660064,29,50440,2.660064,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
France,FRA,1818.0,2.3816,51,23763,2.3816,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
France,FRA,1819.0,2.557472,45,49669,2.557472,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
France,FRA,1820.0,2.901888,26,45743,2.901888,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.09286
France,FRA,1821.0,3.011808,38,34052,3.011808,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.095735
France,FRA,1822.0,3.16936,43,23008,3.16936,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.100027
France,FRA,1823.0,3.16936,21,24652,3.16936,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.099337
France,FRA,1824.0,3.51744,74,27683,3.51744,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.109485
France,FRA,1825.0,3.95712,55,32887,3.95712,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.122322
France,FRA,1826.0,4.089024,64,35164,4.089024,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.125669
France,FRA,1827.0,5.910032,21,23975,5.910032,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.180586
France,FRA,1828.0,6.243456,76,20043,6.243456,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.189673
France,FRA,1829.0,6.074912,35,57396,6.074912,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,4.704460138509114
France,FRA,1830.0,6.551232,78,31907,6.551232,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.196734
France,FRA,1831.0,6.052928,62,31347,6.052928,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.181014
France,FRA,1832.0,6.679472,53,32837,6.679472,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.198806
France,FRA,1834.0,8.92184,32,45763,8.92184,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.2635
France,FRA,1835.0,9.258928,27,52306,9.258928,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.272321
France,FRA,1836.0,10.636592,75,42181,10.636592,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.311212
France,FRA,1837.0,11.351072,45,39551,11.351072,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.330386
France,FRA,1838.0,11.867696,26,27034,11.867696,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.343623
France,FRA,1839.0,11.570912,35,42288,11.570912,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.333283
France,FRA,1840.0,11.79808,54,43669,11.79808,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.338054
France,FRA,1841.0,13.820608,20,42428,13.820608,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.39421
France,FRA,1842.0,14.52776,68,52218,14.52776,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.41251
France,FRA,1843.0,14.549744,59,34239,14.549744,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.411265
France,FRA,1844.0,15.26056,51,56084,15.26056,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.429403
France,FRA,1845.0,17.836352,55,49963,17.836352,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.499618
France,FRA,1846.0,18.528848,37,29833,18.528848,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.517147
France,FRA,1848.0,16.68952,34,41439,16.68952,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.462454
France,FRA,1849.0,17.38568,66,50223,17.38568,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.480015
France,FRA,1850.0,19.617056,67,48122,19.617056,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.539671
France,FRA,1851.0,20.038416,52,24313,20.038416,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.549314
France,FRA,1852.0,21.569968,34,44798,21.569968,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.589199
France,FRA,1853.0,25.340224,34,51609,25.340224,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.689736
France,FRA,1854.0,29.213072,75,30663,29.213072,28.861419144880646,29.461984960802187,3.2337239377996987,6.472439418216805,0.792348
France,FRA,1855.0,33.071264,39,37004,33.034624,0.03664,29.461984960802187,3.2337239377996987,6.472439418216805,0.893818
France,FRA,1856.0,34.632128,20,36211,34.591824,0.040304,29.461984960802187,3.2337239377996987,6.472439418216805,0.934488
France,FRA,1858.0,34.595488,28,55094,34.547856,0.047632,29.461984960802187,3.2337239377996987,6.472439418216805,0.930486
France,FRA,1859.0,34.9912,59,32946,34.943573,0.047627,29.461984960802187,3.2337239377996987,6.472439418216805,0.939613
France,FRA,1860.0,38.131248,65,54947,38.083621,0.047627,29.461984960802187,3.2337239377996987,6.472439418216805,1.022285
France,FRA,1861.0,41.241984,67,55298,41.194352,0.047632,29.461984960802187,3.2337239377996987,6.472439418216805,1.103022
France,FRA,1862.0,43.524656,78,24687,43.477024,0.047632,29.461984960802187,3.2337239377996987,6.472439418216805,1.160039
France,FRA,1863.0,44.18784,40,27552,44.136544,0.051296,29.461984960802187,3.2337239377996987,6.472439418216805,1.17178
